key,Species_Stephan1981,col,snap,csv_col,csv,match
loristardigradus,Loris tardigradus,Diencephalon,538,Diencephalon,538,TRUE
loristardigradus,Loris tardigradus,Telencephalon,4551,Telencephalon,4551,TRUE
loristardigradus,Loris tardigradus,Bulbus_olfactorius,85.8,Bulbus_olfactorius,85.8,TRUE
loristardigradus,Loris tardigradus,Bulbus_olfactorius_accessorius,2.3,Bulbus_olfactorius_accessorius,2.3,TRUE
loristardigradus,Loris tardigradus,Lobus_piriformis,256,Lobus_piriformis,256,TRUE
loristardigradus,Loris tardigradus,Septum,41.1,Septum,41.1,TRUE
loristardigradus,Loris tardigradus,Striatum,351,Striatum,351,TRUE
loristardigradus,Loris tardigradus,Schizo_cortex,99.7,Schizo_cortex,99.7,TRUE
loristardigradus,Loris tardigradus,Hippocampus,191,Hippocampus,191,TRUE
loristardigradus,Loris tardigradus,Neocortex,3524,Neocortex,3524,TRUE
loristardigradus,Loris tardigradus,Epithalamus,3.21,Epithalamus,3.21,TRUE
loristardigradus,Loris tardigradus,Thalamus,348,Thalamus,348,TRUE
loristardigradus,Loris tardigradus,Hypothalamus,80.90000000000002,Hypothalamus,80.9,TRUE
loristardigradus,Loris tardigradus,Subthalamus,45.2,Subthalamus,45.2,TRUE
loristardigradus,Loris tardigradus,Pallidum,41.4,Pallidum,41.4,TRUE
loristardigradus,Loris tardigradus,Nucleus_subthalamicus,3.79,Nucleus_subthalamicus,3.79,TRUE
loristardigradus,Loris tardigradus,Capsula_interna,46.3,Capsula_interna,46.3,TRUE
loristardigradus,Loris tardigradus,Tractus_opticus,15.7,Tractus_opticus,15.7,TRUE
loristardigradus,Loris tardigradus,Area_striata,588,Area_striata,588,TRUE
loristardigradus,Loris tardigradus,Corpus_geniculatum_laterale,24.6,Corpus_geniculatum_laterale,24.6,TRUE
loristardigradus,Loris tardigradus,Palaeocortex,NA,Palaeocortex,NA,TRUE
loristardigradus,Loris tardigradus,Amygdala,NA,Amygdala,NA,TRUE
loristardigradus,Loris tardigradus,Complexus_centromedialis,NA,Complexus_centromedialis,NA,TRUE
loristardigradus,Loris tardigradus,Nucleus_tractus_olfactorius,NA,Nucleus_tractus_olfactorius,NA,TRUE
loristardigradus,Loris tardigradus,Complexus_corticobasolateralis,NA,Complexus_corticobasolateralis,NA,TRUE
loristardigradus,Loris tardigradus,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,TRUE
loristardigradus,Loris tardigradus,Complexus_vestibularis,8.450000000000001,Complexus_vestibularis,8.450000000000001,TRUE
loristardigradus,Loris tardigradus,Nucleus_vestibularis_superior,1.61,Nucleus_vestibularis_superior,1.61,TRUE
loristardigradus,Loris tardigradus,Nucleus_vestibularis_lateralis,1.22,Nucleus_vestibularis_lateralis,1.22,TRUE
loristardigradus,Loris tardigradus,Nucleus_vestibularis_medialis,3.55,Nucleus_vestibularis_medialis,3.55,TRUE
loristardigradus,Loris tardigradus,Nucleus_vestibularis_descendens,2.08,Nucleus_vestibularis_descendens,2.08,TRUE
loristardigradus,Loris tardigradus,Nucleus_septalis_triangularis,0.8220000000000001,Nucleus_septalis_triangularis,0.8220000000000001,TRUE
loristardigradus,Loris tardigradus,Corpus_subfornicale,0.20700000000000002,Corpus_subfornicale,0.20700000000000002,TRUE
loristardigradus,Loris tardigradus,Nucleus_habenularis_medialis,1.1500000000000001,Nucleus_habenularis_medialis,1.1500000000000001,TRUE
loristardigradus,Loris tardigradus,Corpus_pineal,0.33499999999999996,Corpus_pineal,0.33499999999999996,TRUE
loristardigradus,Loris tardigradus,Corpus_subcommissurale,0.10300000000000001,Corpus_subcommissurale,0.10300000000000001,TRUE
nycticebuscoucang,Nycticebus coucang,Body_weight,800,Body_weight,800,TRUE
nycticebuscoucang,Nycticebus coucang,Brain_weight,12500,Brain_weight,12500,TRUE
nycticebuscoucang,Nycticebus coucang,Ventricles,142,Ventricles,142,TRUE
nycticebuscoucang,Nycticebus coucang,Meninges_hypophysis_nerves_etc.,169,Meninges_hypophysis_nerves_etc.,169,TRUE
nycticebuscoucang,Nycticebus coucang,Total_brain_net_volume,11755,Total_brain_net_volume,11755,TRUE
nycticebuscoucang,Nycticebus coucang,Medulla_oblongata,528,Medulla_oblongata,528,TRUE
nycticebuscoucang,Nycticebus coucang,Cerebellum,1310,Cerebellum,1310,TRUE
nycticebuscoucang,Nycticebus coucang,Mesencephalon,345,Mesencephalon,345,TRUE
nycticebuscoucang,Nycticebus coucang,Diencephalon,1077,Diencephalon,1077,TRUE
nycticebuscoucang,Nycticebus coucang,Telencephalon,8495,Telencephalon,8495,TRUE
nycticebuscoucang,Nycticebus coucang,Bulbus_olfactorius,159,Bulbus_olfactorius,159,TRUE
nycticebuscoucang,Nycticebus coucang,Bulbus_olfactorius_accessorius,4.28,Bulbus_olfactorius_accessorius,4.28,TRUE
nycticebuscoucang,Nycticebus coucang,Lobus_piriformis,510,Lobus_piriformis,510,TRUE
nycticebuscoucang,Nycticebus coucang,Septum,92,Septum,92,TRUE
nycticebuscoucang,Nycticebus coucang,Striatum,760,Striatum,760,TRUE
nycticebuscoucang,Nycticebus coucang,Schizo_cortex,212,Schizo_cortex,212,TRUE
nycticebuscoucang,Nycticebus coucang,Hippocampus,566,Hippocampus,566,TRUE
nycticebuscoucang,Nycticebus coucang,Neocortex,6192,Neocortex,6192,TRUE
nycticebuscoucang,Nycticebus coucang,Epithalamus,NA,Epithalamus,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Thalamus,NA,Thalamus,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Hypothalamus,NA,Hypothalamus,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Subthalamus,NA,Subthalamus,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Pallidum,NA,Pallidum,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Nucleus_subthalamicus,NA,Nucleus_subthalamicus,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Capsula_interna,NA,Capsula_interna,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Tractus_opticus,NA,Tractus_opticus,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Area_striata,823,Area_striata,823,TRUE
nycticebuscoucang,Nycticebus coucang,Corpus_geniculatum_laterale,37.3,Corpus_geniculatum_laterale,37.3,TRUE
nycticebuscoucang,Nycticebus coucang,Palaeocortex,NA,Palaeocortex,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Amygdala,NA,Amygdala,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Complexus_centromedialis,NA,Complexus_centromedialis,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Nucleus_tractus_olfactorius,NA,Nucleus_tractus_olfactorius,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Complexus_corticobasolateralis,NA,Complexus_corticobasolateralis,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Complexus_vestibularis,NA,Complexus_vestibularis,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Nucleus_vestibularis_superior,NA,Nucleus_vestibularis_superior,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Nucleus_vestibularis_lateralis,NA,Nucleus_vestibularis_lateralis,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Nucleus_vestibularis_medialis,NA,Nucleus_vestibularis_medialis,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Nucleus_vestibularis_descendens,NA,Nucleus_vestibularis_descendens,NA,TRUE
nycticebuscoucang,Nycticebus coucang,Nucleus_septalis_triangularis,1.34,Nucleus_septalis_triangularis,1.34,TRUE
nycticebuscoucang,Nycticebus coucang,Corpus_subfornicale,0.17500000000000002,Corpus_subfornicale,0.17500000000000002,TRUE
nycticebuscoucang,Nycticebus coucang,Nucleus_habenularis_medialis,2.04,Nucleus_habenularis_medialis,2.04,TRUE
nycticebuscoucang,Nycticebus coucang,Corpus_pineal,1.83,Corpus_pineal,1.83,TRUE
nycticebuscoucang,Nycticebus coucang,Corpus_subcommissurale,0.15400000000000003,Corpus_subcommissurale,0.15400000000000003,TRUE
perodicticuspotto,Perodicticus potto,Body_weight,1150,Body_weight,1150,TRUE
perodicticuspotto,Perodicticus potto,Brain_weight,14000,Brain_weight,14000,TRUE
perodicticuspotto,Perodicticus potto,Ventricles,127,Ventricles,127,TRUE
perodicticuspotto,Perodicticus potto,Meninges_hypophysis_nerves_etc.,174,Meninges_hypophysis_nerves_etc.,174,TRUE
perodicticuspotto,Perodicticus potto,Total_brain_net_volume,13212,Total_brain_net_volume,13212,TRUE
perodicticuspotto,Perodicticus potto,Medulla_oblongata,680,Medulla_oblongata,680,TRUE
perodicticuspotto,Perodicticus potto,Cerebellum,1699,Cerebellum,1699,TRUE
perodicticuspotto,Perodicticus potto,Mesencephalon,391,Mesencephalon,391,TRUE
perodicticuspotto,Perodicticus potto,Diencephalon,1024,Diencephalon,1024,TRUE
perodicticuspotto,Perodicticus potto,Telencephalon,9418,Telencephalon,9418,TRUE
perodicticuspotto,Perodicticus potto,Bulbus_olfactorius,310,Bulbus_olfactorius,310,TRUE
perodicticuspotto,Perodicticus potto,Bulbus_olfactorius_accessorius,2.74,Bulbus_olfactorius_accessorius,2.74,TRUE
perodicticuspotto,Perodicticus potto,Lobus_piriformis,661,Lobus_piriformis,661,TRUE
perodicticuspotto,Perodicticus potto,Septum,114,Septum,114,TRUE
perodicticuspotto,Perodicticus potto,Striatum,712,Striatum,712,TRUE
perodicticuspotto,Perodicticus potto,Schizo_cortex,328,Schizo_cortex,328,TRUE
perodicticuspotto,Perodicticus potto,Hippocampus,607,Hippocampus,607,TRUE
perodicticuspotto,Perodicticus potto,Neocortex,6683,Neocortex,6683,TRUE
perodicticuspotto,Perodicticus potto,Epithalamus,10.4,Epithalamus,10.4,TRUE
perodicticuspotto,Perodicticus potto,Thalamus,587,Thalamus,587,TRUE
perodicticuspotto,Perodicticus potto,Hypothalamus,160,Hypothalamus,160,TRUE
perodicticuspotto,Perodicticus potto,Subthalamus,116,Subthalamus,116,TRUE
perodicticuspotto,Perodicticus potto,Pallidum,107,Pallidum,107,TRUE
perodicticuspotto,Perodicticus potto,Nucleus_subthalamicus,8.19,Nucleus_subthalamicus,8.19,TRUE
perodicticuspotto,Perodicticus potto,Capsula_interna,107,Capsula_interna,107,TRUE
perodicticuspotto,Perodicticus potto,Tractus_opticus,19.5,Tractus_opticus,19.5,TRUE
perodicticuspotto,Perodicticus potto,Area_striata,552,Area_striata,552,TRUE
perodicticuspotto,Perodicticus potto,Corpus_geniculatum_laterale,24.3,Corpus_geniculatum_laterale,24.3,TRUE
perodicticuspotto,Perodicticus potto,Palaeocortex,NA,Palaeocortex,NA,TRUE
perodicticuspotto,Perodicticus potto,Amygdala,NA,Amygdala,NA,TRUE
perodicticuspotto,Perodicticus potto,Complexus_centromedialis,NA,Complexus_centromedialis,NA,TRUE
perodicticuspotto,Perodicticus potto,Nucleus_tractus_olfactorius,NA,Nucleus_tractus_olfactorius,NA,TRUE
perodicticuspotto,Perodicticus potto,Complexus_corticobasolateralis,NA,Complexus_corticobasolateralis,NA,TRUE
perodicticuspotto,Perodicticus potto,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,TRUE
perodicticuspotto,Perodicticus potto,Complexus_vestibularis,17.3,Complexus_vestibularis,17.3,TRUE
perodicticuspotto,Perodicticus potto,Nucleus_vestibularis_superior,2.86,Nucleus_vestibularis_superior,2.86,TRUE
perodicticuspotto,Perodicticus potto,Nucleus_vestibularis_lateralis,2.66,Nucleus_vestibularis_lateralis,2.66,TRUE
perodicticuspotto,Perodicticus potto,Nucleus_vestibularis_medialis,7.87,Nucleus_vestibularis_medialis,7.87,TRUE
perodicticuspotto,Perodicticus potto,Nucleus_vestibularis_descendens,3.88,Nucleus_vestibularis_descendens,3.88,TRUE
perodicticuspotto,Perodicticus potto,Nucleus_septalis_triangularis,2.27,Nucleus_septalis_triangularis,2.27,TRUE
perodicticuspotto,Perodicticus potto,Corpus_subfornicale,0.21600000000000003,Corpus_subfornicale,0.21600000000000003,TRUE
perodicticuspotto,Perodicticus potto,Nucleus_habenularis_medialis,3.77,Nucleus_habenularis_medialis,3.77,TRUE
perodicticuspotto,Perodicticus potto,Corpus_pineal,1.76,Corpus_pineal,1.76,TRUE
perodicticuspotto,Perodicticus potto,Corpus_subcommissurale,0.264,Corpus_subcommissurale,0.264,TRUE
galagocrassicaudatus,Galago crassicaudatus,Body_weight,850,Body_weight,850,TRUE
galagocrassicaudatus,Galago crassicaudatus,Brain_weight,10300,Brain_weight,10300,TRUE
galagocrassicaudatus,Galago crassicaudatus,Ventricles,147,Ventricles,147,TRUE
galagocrassicaudatus,Galago crassicaudatus,Meninges_hypophysis_nerves_etc.,128,Meninges_hypophysis_nerves_etc.,128,TRUE
galagocrassicaudatus,Galago crassicaudatus,Total_brain_net_volume,9668,Total_brain_net_volume,9668,TRUE
galagocrassicaudatus,Galago crassicaudatus,Medulla_oblongata,540,Medulla_oblongata,540,TRUE
galagocrassicaudatus,Galago crassicaudatus,Cerebellum,1414,Cerebellum,1414,TRUE
galagocrassicaudatus,Galago crassicaudatus,Mesencephalon,384,Mesencephalon,384,TRUE
galagocrassicaudatus,Galago crassicaudatus,Diencephalon,785,Diencephalon,785,TRUE
galagocrassicaudatus,Galago crassicaudatus,Telencephalon,6545,Telencephalon,6545,TRUE
galagocrassicaudatus,Galago crassicaudatus,Bulbus_olfactorius,166,Bulbus_olfactorius,166,TRUE
galagocrassicaudatus,Galago crassicaudatus,Bulbus_olfactorius_accessorius,2.52,Bulbus_olfactorius_accessorius,2.52,TRUE
galagocrassicaudatus,Galago crassicaudatus,Lobus_piriformis,386,Lobus_piriformis,386,TRUE
galagocrassicaudatus,Galago crassicaudatus,Septum,70,Septum,70,TRUE
galagocrassicaudatus,Galago crassicaudatus,Striatum,556,Striatum,556,TRUE
galagocrassicaudatus,Galago crassicaudatus,Schizo_cortex,181,Schizo_cortex,181,TRUE
galagocrassicaudatus,Galago crassicaudatus,Hippocampus,461,Hippocampus,461,TRUE
galagocrassicaudatus,Galago crassicaudatus,Neocortex,4723,Neocortex,4723,TRUE
galagocrassicaudatus,Galago crassicaudatus,Epithalamus,5.71,Epithalamus,5.71,TRUE
galagocrassicaudatus,Galago crassicaudatus,Thalamus,437,Thalamus,437,TRUE
galagocrassicaudatus,Galago crassicaudatus,Hypothalamus,127,Hypothalamus,127,TRUE
galagocrassicaudatus,Galago crassicaudatus,Subthalamus,67.40000000000002,Subthalamus,67.4,TRUE
galagocrassicaudatus,Galago crassicaudatus,Pallidum,63.3,Pallidum,63.3,TRUE
galagocrassicaudatus,Galago crassicaudatus,Nucleus_subthalamicus,4.1,Nucleus_subthalamicus,4.1,TRUE
galagocrassicaudatus,Galago crassicaudatus,Capsula_interna,74.6,Capsula_interna,74.6,TRUE
galagocrassicaudatus,Galago crassicaudatus,Tractus_opticus,33.9,Tractus_opticus,33.9,TRUE
galagocrassicaudatus,Galago crassicaudatus,Area_striata,571,Area_striata,571,TRUE
galagocrassicaudatus,Galago crassicaudatus,Corpus_geniculatum_laterale,22.1,Corpus_geniculatum_laterale,22.1,TRUE
galagocrassicaudatus,Galago crassicaudatus,Palaeocortex,NA,Palaeocortex,NA,TRUE
galagocrassicaudatus,Galago crassicaudatus,Amygdala,NA,Amygdala,NA,TRUE
galagocrassicaudatus,Galago crassicaudatus,Complexus_centromedialis,NA,Complexus_centromedialis,NA,TRUE
galagocrassicaudatus,Galago crassicaudatus,Nucleus_tractus_olfactorius,NA,Nucleus_tractus_olfactorius,NA,TRUE
galagocrassicaudatus,Galago crassicaudatus,Complexus_corticobasolateralis,NA,Complexus_corticobasolateralis,NA,TRUE
galagocrassicaudatus,Galago crassicaudatus,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,TRUE
galagocrassicaudatus,Galago crassicaudatus,Complexus_vestibularis,19.9,Complexus_vestibularis,19.9,TRUE
galagocrassicaudatus,Galago crassicaudatus,Nucleus_vestibularis_superior,2.8499999999999996,Nucleus_vestibularis_superior,2.8499999999999996,TRUE
galagocrassicaudatus,Galago crassicaudatus,Nucleus_vestibularis_lateralis,2.8699999999999997,Nucleus_vestibularis_lateralis,2.8699999999999997,TRUE
galagocrassicaudatus,Galago crassicaudatus,Nucleus_vestibularis_medialis,7.159999999999999,Nucleus_vestibularis_medialis,7.159999999999999,TRUE
galagocrassicaudatus,Galago crassicaudatus,Nucleus_vestibularis_descendens,7.01,Nucleus_vestibularis_descendens,7.01,TRUE
galagocrassicaudatus,Galago crassicaudatus,Nucleus_septalis_triangularis,0.695,Nucleus_septalis_triangularis,0.695,TRUE
galagocrassicaudatus,Galago crassicaudatus,Corpus_subfornicale,0.0948,Corpus_subfornicale,0.0948,TRUE
galagocrassicaudatus,Galago crassicaudatus,Nucleus_habenularis_medialis,1.6400000000000001,Nucleus_habenularis_medialis,1.6400000000000001,TRUE
galagocrassicaudatus,Galago crassicaudatus,Corpus_pineal,1.02,Corpus_pineal,1.02,TRUE
galagocrassicaudatus,Galago crassicaudatus,Corpus_subcommissurale,0.10200000000000001,Corpus_subcommissurale,0.10200000000000001,TRUE
galagodemidovii,Galago demidovii,Body_weight,81,Body_weight,81,TRUE
galagodemidovii,Galago demidovii,Brain_weight,3380,Brain_weight,3380,TRUE
galagodemidovii,Galago demidovii,Ventricles,30.4,Ventricles,30.4,TRUE
galagodemidovii,Galago demidovii,Meninges_hypophysis_nerves_etc.,28.8,Meninges_hypophysis_nerves_etc.,28.8,TRUE
galagodemidovii,Galago demidovii,Total_brain_net_volume,3203,Total_brain_net_volume,3203,TRUE
galagodemidovii,Galago demidovii,Medulla_oblongata,169,Medulla_oblongata,169,TRUE
galagodemidovii,Galago demidovii,Cerebellum,413,Cerebellum,413,TRUE
galagodemidovii,Galago demidovii,Mesencephalon,135,Mesencephalon,135,TRUE
galagodemidovii,Galago demidovii,Diencephalon,246,Diencephalon,246,TRUE
galagodemidovii,Galago demidovii,Telencephalon,2240,Telencephalon,2240,TRUE
galagodemidovii,Galago demidovii,Bulbus_olfactorius,83.1,Bulbus_olfactorius,83.1,TRUE
galagodemidovii,Galago demidovii,Bulbus_olfactorius_accessorius,1.26,Bulbus_olfactorius_accessorius,1.26,TRUE
galagodemidovii,Galago demidovii,Lobus_piriformis,181,Lobus_piriformis,181,TRUE
galagodemidovii,Galago demidovii,Septum,25.7,Septum,25.7,TRUE
galagodemidovii,Galago demidovii,Striatum,169,Striatum,169,TRUE
galagodemidovii,Galago demidovii,Schizo_cortex,59.9,Schizo_cortex,59.9,TRUE
galagodemidovii,Galago demidovii,Hippocampus,152,Hippocampus,152,TRUE
galagodemidovii,Galago demidovii,Neocortex,1568,Neocortex,1568,TRUE
galagodemidovii,Galago demidovii,Epithalamus,2.09,Epithalamus,2.09,TRUE
galagodemidovii,Galago demidovii,Thalamus,153,Thalamus,153,TRUE
galagodemidovii,Galago demidovii,Hypothalamus,45.1,Hypothalamus,45.1,TRUE
galagodemidovii,Galago demidovii,Subthalamus,18.3,Subthalamus,18.3,TRUE
galagodemidovii,Galago demidovii,Pallidum,17,Pallidum,17,TRUE
galagodemidovii,Galago demidovii,Nucleus_subthalamicus,1.4,Nucleus_subthalamicus,1.4,TRUE
galagodemidovii,Galago demidovii,Capsula_interna,18.4,Capsula_interna,18.4,TRUE
galagodemidovii,Galago demidovii,Tractus_opticus,11.5,Tractus_opticus,11.5,TRUE
galagodemidovii,Galago demidovii,Area_striata,237,Area_striata,237,TRUE
galagodemidovii,Galago demidovii,Corpus_geniculatum_laterale,10.9,Corpus_geniculatum_laterale,10.9,TRUE
galagodemidovii,Galago demidovii,Palaeocortex,122,Palaeocortex,122,TRUE
galagodemidovii,Galago demidovii,Amygdala,50.2,Amygdala,50.2,TRUE
galagodemidovii,Galago demidovii,Complexus_centromedialis,14.9,Complexus_centromedialis,14.9,TRUE
galagodemidovii,Galago demidovii,Nucleus_tractus_olfactorius,0.62,Nucleus_tractus_olfactorius,0.62,TRUE
galagodemidovii,Galago demidovii,Complexus_corticobasolateralis,35.3,Complexus_corticobasolateralis,35.3,TRUE
galagodemidovii,Galago demidovii,Nucleus_amygdalae_basalis_pars_magnocellularis,2.82,Nucleus_amygdalae_basalis_pars_magnocellularis,2.82,TRUE
galagodemidovii,Galago demidovii,Complexus_vestibularis,6.6499999999999995,Complexus_vestibularis,6.6499999999999995,TRUE
galagodemidovii,Galago demidovii,Nucleus_vestibularis_superior,1.02,Nucleus_vestibularis_superior,1.02,TRUE
galagodemidovii,Galago demidovii,Nucleus_vestibularis_lateralis,1.01,Nucleus_vestibularis_lateralis,1.01,TRUE
galagodemidovii,Galago demidovii,Nucleus_vestibularis_medialis,2.72,Nucleus_vestibularis_medialis,2.72,TRUE
galagodemidovii,Galago demidovii,Nucleus_vestibularis_descendens,1.9,Nucleus_vestibularis_descendens,1.9,TRUE
galagodemidovii,Galago demidovii,Nucleus_septalis_triangularis,0.45,Nucleus_septalis_triangularis,0.45,TRUE
galagodemidovii,Galago demidovii,Corpus_subfornicale,0.024,Corpus_subfornicale,0.024,TRUE
galagodemidovii,Galago demidovii,Nucleus_habenularis_medialis,0.7799999999999999,Nucleus_habenularis_medialis,0.7799999999999999,TRUE
galagodemidovii,Galago demidovii,Corpus_pineal,0.375,Corpus_pineal,0.375,TRUE
galagodemidovii,Galago demidovii,Corpus_subcommissurale,0.026600000000000002,Corpus_subcommissurale,0.026600000000000002,TRUE
galagosenegalensis,Galago senegalensis,Body_weight,186,Body_weight,186,TRUE
galagosenegalensis,Galago senegalensis,Brain_weight,4800,Brain_weight,4800,TRUE
galagosenegalensis,Galago senegalensis,Ventricles,40.2,Ventricles,40.2,TRUE
galagosenegalensis,Galago senegalensis,Meninges_hypophysis_nerves_etc.,81.40000000000002,Meninges_hypophysis_nerves_etc.,81.4,TRUE
galagosenegalensis,Galago senegalensis,Total_brain_net_volume,4512,Total_brain_net_volume,4512,TRUE
galagosenegalensis,Galago senegalensis,Medulla_oblongata,254,Medulla_oblongata,254,TRUE
galagosenegalensis,Galago senegalensis,Cerebellum,672,Cerebellum,672,TRUE
galagosenegalensis,Galago senegalensis,Mesencephalon,205,Mesencephalon,205,TRUE
galagosenegalensis,Galago senegalensis,Diencephalon,382,Diencephalon,382,TRUE
galagosenegalensis,Galago senegalensis,Telencephalon,2997,Telencephalon,2997,TRUE
galagosenegalensis,Galago senegalensis,Bulbus_olfactorius,79.2,Bulbus_olfactorius,79.2,TRUE
galagosenegalensis,Galago senegalensis,Bulbus_olfactorius_accessorius,2.58,Bulbus_olfactorius_accessorius,2.58,TRUE
galagosenegalensis,Galago senegalensis,Lobus_piriformis,163,Lobus_piriformis,163,TRUE
galagosenegalensis,Galago senegalensis,Septum,35.7,Septum,35.7,TRUE
galagosenegalensis,Galago senegalensis,Striatum,210,Striatum,210,TRUE
galagosenegalensis,Galago senegalensis,Schizo_cortex,107,Schizo_cortex,107,TRUE
galagosenegalensis,Galago senegalensis,Hippocampus,261,Hippocampus,261,TRUE
galagosenegalensis,Galago senegalensis,Neocortex,2139,Neocortex,2139,TRUE
galagosenegalensis,Galago senegalensis,Epithalamus,NA,Epithalamus,NA,TRUE
galagosenegalensis,Galago senegalensis,Thalamus,NA,Thalamus,NA,TRUE
galagosenegalensis,Galago senegalensis,Hypothalamus,NA,Hypothalamus,NA,TRUE
galagosenegalensis,Galago senegalensis,Subthalamus,NA,Subthalamus,NA,TRUE
galagosenegalensis,Galago senegalensis,Pallidum,NA,Pallidum,NA,TRUE
galagosenegalensis,Galago senegalensis,Nucleus_subthalamicus,NA,Nucleus_subthalamicus,NA,TRUE
galagosenegalensis,Galago senegalensis,Capsula_interna,NA,Capsula_interna,NA,TRUE
galagosenegalensis,Galago senegalensis,Tractus_opticus,NA,Tractus_opticus,NA,TRUE
galagosenegalensis,Galago senegalensis,Area_striata,334,Area_striata,334,TRUE
galagosenegalensis,Galago senegalensis,Corpus_geniculatum_laterale,16,Corpus_geniculatum_laterale,16,TRUE
galagosenegalensis,Galago senegalensis,Palaeocortex,NA,Palaeocortex,NA,TRUE
galagosenegalensis,Galago senegalensis,Amygdala,NA,Amygdala,NA,TRUE
galagosenegalensis,Galago senegalensis,Complexus_centromedialis,NA,Complexus_centromedialis,NA,TRUE
galagosenegalensis,Galago senegalensis,Nucleus_tractus_olfactorius,NA,Nucleus_tractus_olfactorius,NA,TRUE
galagosenegalensis,Galago senegalensis,Complexus_corticobasolateralis,NA,Complexus_corticobasolateralis,NA,TRUE
galagosenegalensis,Galago senegalensis,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,Nucleus_amygdalae_basalis_pars_magnocellularis,NA,TRUE
galagosenegalensis,Galago senegalensis,Complexus_vestibularis,NA,Complexus_vestibularis,NA,TRUE
galagosenegalensis,Galago senegalensis,Nucleus_vestibularis_superior,NA,Nucleus_vestibularis_superior,NA,TRUE
galagosenegalensis,Galago senegalensis,Nucleus_vestibularis_lateralis,NA,Nucleus_vestibularis_lateralis,NA,TRUE
galagosenegalensis,Galago senegalensis,Nucleus_vestibularis_medialis,NA,Nucleus_vestibularis_medialis,NA,TRUE
galagosenegalensis,Galago senegalensis,Nucleus_vestibularis_descendens,NA,Nucleus_vestibularis_descendens,NA,TRUE
galagosenegalensis,Galago senegalensis,Nucleus_septalis_triangularis,0.588,Nucleus_septalis_triangularis,0.588,TRUE
galagosenegalensis,Galago senegalensis,Corpus_subfornicale,0.0668,Corpus_subfornicale,0.0668,TRUE
galagosenegalensis,Galago senegalensis,Nucleus_habenularis_medialis,0.998,Nucleus_habenularis_medialis,0.998,TRUE
galagosenegalensis,Galago senegalensis,Corpus_pineal,0.741,Corpus_pineal,0.741,TRUE
galagosenegalensis,Galago senegalensis,Corpus_subcommissurale,0.0382,Corpus_subcommissurale,0.0382,TRUE
tarsiussp,Tarsius sp.,Body_weight,125,Body_weight,125,TRUE
tarsiussp,Tarsius sp.,Brain_weight,3600,Brain_weight,3600,TRUE
tarsiussp,Tarsius sp.,Ventricles,24.1,Ventricles,24.1,TRUE
tarsiussp,Tarsius sp.,Meninges_hypophysis_nerves_etc.,58,Meninges_hypophysis_nerves_etc.,58,TRUE
tarsiussp,Tarsius sp.,Total_brain_net_volume,3393,Total_brain_net_volume,3393,TRUE
tarsiussp,Tarsius sp.,Medulla_oblongata,207,Medulla_oblongata,207,TRUE
tarsiussp,Tarsius sp.,Cerebellum,428,Cerebellum,428,TRUE
tarsiussp,Tarsius sp.,Mesencephalon,197,Mesencephalon,197,TRUE
tarsiussp,Tarsius sp.,Diencephalon,303,Diencephalon,303,TRUE
tarsiussp,Tarsius sp.,Telencephalon,2258,Telencephalon,2258,TRUE
tarsiussp,Tarsius sp.,Bulbus_olfactorius,18.8,Bulbus_olfactorius,18.8,TRUE
tarsiussp,Tarsius sp.,Bulbus_olfactorius_accessorius,0.8200000000000001,Bulbus_olfactorius_accessorius,0.8200000000000001,TRUE
tarsiussp,Tarsius sp.,Lobus_piriformis,92.7,Lobus_piriformis,92.7,TRUE
tarsiussp,Tarsius sp.,Septum,23.3,Septum,23.3,TRUE
tarsiussp,Tarsius sp.,Striatum,133,Striatum,133,TRUE
tarsiussp,Tarsius sp.,Schizo_cortex,69,Schizo_cortex,69,TRUE
tarsiussp,Tarsius sp.,Hippocampus,153,Hippocampus,153,TRUE
tarsiussp,Tarsius sp.,Neocortex,1768,Neocortex,1768,TRUE
